Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-05-19T04:00:00.000Z,403.1600036621,405.6300048828,393.6300048828,404.1099853516,46500600,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-20T04:00:00.000Z,407.6000061035,417.4599914551,406.3900146484,417.2600097656,45294700,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-21T04:00:00.000Z,422.1799926758,426.950012207,412.8999938965,417.8500061035,42636900,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-22T04:00:00.000Z,422.6700134277,431.5100097656,420.5100097656,426.0100097656,46104700,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-26T04:00:00.000Z,430.2600097656,435.200012207,426.1199951172,433.5899963379,45658900,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-27T04:00:00.000Z,442.8900146484,445.6000061035,435.5199890137,440.3599853516,44656500,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-28T04:00:00.000Z,437.6199951172,443.9599914551,436.299987793,442.1000061035,32435000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-29T04:00:00.000Z,439.8500061035,441.0700073242,428.1400146484,435.7900085449,45176800,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-06-01T04:00:00.000Z,427.4899902344,429.6000061035,415.4299926758,415.8800048828,44937900,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-06-02T04:00:00.000Z,418.2200012207,424.4200134277,413.6499938965,423.7399902344,37596000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-06-03T04:00:00.000Z,418.700012207,433.6000061035,416.0,423.700012207,44500700,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-06-04T04:00:00.000Z,419.8399963379,426.3500061035,417.1600036621,418.450012207,35323300,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-06-05T04:00:00.000Z,420.5,424.6799926758,388.5899963379,391.0,63128800,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
