Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-03-18T04:00:00.000Z,58.0507125854,0.0,58.5872081832,58.0507125854,58.3587016412,42908000,0.0,0.0,XLE,NA,NA,USD
2026-03-19T04:00:00.000Z,58.9746780396,0.0,59.332341784,58.1401305658,58.4878571007,69231400,0.0,0.0,XLE,NA,NA,USD
2026-03-20T04:00:00.000Z,58.9250030518,0.0,59.9284451829,58.8951952133,59.1733802297,73003400,0.0,0.0,XLE,NA,NA,USD
2026-03-23T04:00:00.000Z,59.6300010681,0.385,59.8400001526,57.6599998474,57.8899993896,71027200,0.0,0.0,XLE,NA,NA,USD
2026-03-24T04:00:00.000Z,60.8400001526,0.0,61.4700012207,59.7700004578,59.7999992371,51207500,0.0,0.0,XLE,NA,NA,USD
2026-03-25T04:00:00.000Z,60.5699996948,0.0,61.0,60.2599983215,60.3199996948,42680700,0.0,0.0,XLE,NA,NA,USD
2026-03-26T04:00:00.000Z,61.5200004578,0.0,61.8600006104,60.5900001526,60.6699981689,54967600,0.0,0.0,XLE,NA,NA,USD
2026-03-27T04:00:00.000Z,62.5600013733,0.0,62.7900009155,61.2599983215,61.5299987793,59553200,0.0,0.0,XLE,NA,NA,USD
2026-03-30T04:00:00.000Z,61.9599990845,0.0,63.4599990845,61.7799987793,63.1300010681,49750100,0.0,0.0,XLE,NA,NA,USD
2026-03-31T04:00:00.000Z,61.2599983215,0.0,62.8300018311,60.0400009155,62.0400009155,94766900,0.0,0.0,XLE,NA,NA,USD
2026-04-01T04:00:00.000Z,58.9700012207,0.0,60.6199989319,58.3600006104,59.7200012207,96652900,0.0,0.0,XLE,NA,NA,USD
2026-04-02T04:00:00.000Z,59.25,0.0,61.0099983215,58.9799995422,60.5299987793,60400500,0.0,0.0,XLE,NA,NA,USD
2026-04-06T04:00:00.000Z,59.6800003052,0.0,59.6899986267,58.8899993896,59.1100006104,25474200,0.0,0.0,XLE,NA,NA,USD
2026-04-07T04:00:00.000Z,60.1599998474,0.0,60.7700004578,59.7900009155,59.8100013733,38811700,0.0,0.0,XLE,NA,NA,USD
2026-04-08T04:00:00.000Z,58.0499992371,0.0,58.1899986267,56.1800003052,56.6800003052,88023600,0.0,0.0,XLE,NA,NA,USD
2026-04-09T04:00:00.000Z,57.3300018311,0.0,59.0200004578,57.1100006104,58.2000007629,55088500,0.0,0.0,XLE,NA,NA,USD
2026-04-10T04:00:00.000Z,56.9399986267,0.0,57.4799995422,56.4000015259,57.1699981689,42561700,0.0,0.0,XLE,NA,NA,USD
2026-04-13T04:00:00.000Z,57.1100006104,0.0,57.7200012207,56.6500015259,57.6199989319,43100900,0.0,0.0,XLE,NA,NA,USD
2026-04-14T04:00:00.000Z,55.9500007629,0.0,56.5,55.4099998474,56.5,58830100,0.0,0.0,XLE,NA,NA,USD
2026-04-15T04:00:00.000Z,55.7599983215,0.0,56.2099990845,55.2700004578,55.5999984741,39551500,0.0,0.0,XLE,NA,NA,USD
2026-04-16T04:00:00.000Z,56.5800018311,0.0,56.8800010681,55.7700004578,55.8400001526,31282600,0.0,0.0,XLE,NA,NA,USD
2026-04-17T04:00:00.000Z,55.0200004578,0.0,55.1599998474,53.4099998474,54.4099998474,90913300,0.0,0.0,XLE,NA,NA,USD
2026-04-20T04:00:00.000Z,55.0699996948,0.0,55.7200012207,54.7999992371,55.0999984741,35150000,0.0,0.0,XLE,NA,NA,USD
2026-04-21T04:00:00.000Z,55.8699989319,0.0,55.9599990845,54.9199981689,55.3199996948,41299800,0.0,0.0,XLE,NA,NA,USD
2026-04-22T04:00:00.000Z,56.5400009155,0.0,56.7799987793,56.1300010681,56.3600006104,40565500,0.0,0.0,XLE,NA,NA,USD
2026-04-23T04:00:00.000Z,56.9799995422,0.0,57.1899986267,56.4700012207,56.8899993896,34707200,0.0,0.0,XLE,NA,NA,USD
2026-04-24T04:00:00.000Z,56.8699989319,0.0,56.9199981689,56.1699981689,56.7700004578,36426700,0.0,0.0,XLE,NA,NA,USD
2026-04-27T04:00:00.000Z,56.7700004578,0.0,57.6800003052,56.6300010681,57.0999984741,33070600,0.0,0.0,XLE,NA,NA,USD
2026-04-28T04:00:00.000Z,57.7099990845,0.0,58.0499992371,57.3800010681,57.7200012207,39151300,0.0,0.0,XLE,NA,NA,USD
2026-04-29T04:00:00.000Z,59.0299987793,0.0,59.1100006104,58.0600013733,58.2799987793,40616700,0.0,0.0,XLE,NA,NA,USD
2026-04-30T04:00:00.000Z,59.6500015259,0.0,59.8400001526,57.9399986267,58.2000007629,35896800,0.0,0.0,XLE,NA,NA,USD
2026-05-01T04:00:00.000Z,58.8499984741,0.0,59.5999984741,58.2599983215,59.0600013733,35828400,0.0,0.0,XLE,NA,NA,USD
2026-05-04T04:00:00.000Z,59.3899993896,0.0,59.6300010681,58.2200012207,58.7299995422,36883000,0.0,0.0,XLE,NA,NA,USD
2026-05-05T04:00:00.000Z,59.4500007629,0.0,59.7599983215,58.8899993896,59.2299995422,27041400,0.0,0.0,XLE,NA,NA,USD
2026-05-06T04:00:00.000Z,57.0,0.0,57.8899993896,56.6599998474,57.2900009155,57907500,0.0,0.0,XLE,NA,NA,USD
2026-05-07T04:00:00.000Z,55.9500007629,0.0,56.1500015259,55.1300010681,55.8699989319,52909900,0.0,0.0,XLE,NA,NA,USD
2026-05-08T04:00:00.000Z,55.7000007629,0.0,56.2299995422,55.4599990845,55.8499984741,30573500,0.0,0.0,XLE,NA,NA,USD
2026-05-11T04:00:00.000Z,57.1699981689,0.0,57.2200012207,56.2400016785,56.2599983215,31943300,0.0,0.0,XLE,NA,NA,USD
2026-05-12T04:00:00.000Z,57.5699996948,0.0,57.8400001526,57.1399993896,57.7299995422,36814500,0.0,0.0,XLE,NA,NA,USD
2026-05-13T04:00:00.000Z,57.6300010681,0.0,57.7099990845,56.9599990845,57.4700012207,22707200,0.0,0.0,XLE,NA,NA,USD
2026-05-14T04:00:00.000Z,58.0699996948,0.0,58.1800003052,57.5099983215,57.6500015259,23487000,0.0,0.0,XLE,NA,NA,USD
2026-05-15T04:00:00.000Z,59.4399986267,0.0,59.4700012207,58.4799995422,58.7000007629,33565500,0.0,0.0,XLE,NA,NA,USD
2026-05-18T04:00:00.000Z,60.5800018311,0.0,60.7000007629,58.7200012207,59.1300010681,41516600,0.0,0.0,XLE,NA,NA,USD
