Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-03-24T04:00:00.000Z,48.4500007629,0.0,48.7900009155,47.2400016785,47.2799987793,15814600,0.0,0.0,XLB,NA,NA,USD
2026-03-25T04:00:00.000Z,49.4099998474,0.0,49.4500007629,48.6699981689,49.0,15047100,0.0,0.0,XLB,NA,NA,USD
2026-03-26T04:00:00.000Z,49.0900001526,0.0,49.7299995422,48.9700012207,48.9700012207,12903500,0.0,0.0,XLB,NA,NA,USD
2026-03-27T04:00:00.000Z,48.9099998474,0.0,49.2900009155,48.7799987793,49.0400009155,10746100,0.0,0.0,XLB,NA,NA,USD
2026-03-30T04:00:00.000Z,49.0900001526,0.0,49.7400016785,48.9000015259,49.5099983215,16612900,0.0,0.0,XLB,NA,NA,USD
2026-03-31T04:00:00.000Z,49.9700012207,0.0,50.2299995422,49.2900009155,49.5200004578,20487800,0.0,0.0,XLB,NA,NA,USD
2026-04-01T04:00:00.000Z,50.4599990845,0.0,50.6599998474,50.1699981689,50.3400001526,19966800,0.0,0.0,XLB,NA,NA,USD
2026-04-02T04:00:00.000Z,50.4099998474,0.0,50.9199981689,49.9099998474,50.0800018311,13799900,0.0,0.0,XLB,NA,NA,USD
2026-04-06T04:00:00.000Z,50.2200012207,0.0,50.4300003052,49.8499984741,50.2099990845,8885600,0.0,0.0,XLB,NA,NA,USD
2026-04-07T04:00:00.000Z,50.0800018311,0.0,50.3199996948,49.6800003052,50.1199989319,9953400,0.0,0.0,XLB,NA,NA,USD
2026-04-08T04:00:00.000Z,51.75,0.0,51.7799987793,50.7700004578,51.0800018311,14354000,0.0,0.0,XLB,NA,NA,USD
2026-04-09T04:00:00.000Z,51.6699981689,0.0,52.0699996948,51.4700012207,51.5600013733,7658500,0.0,0.0,XLB,NA,NA,USD
2026-04-10T04:00:00.000Z,51.9599990845,0.0,52.2200012207,51.8800010681,51.9300003052,6138500,0.0,0.0,XLB,NA,NA,USD
2026-04-13T04:00:00.000Z,52.1899986267,0.0,52.2599983215,51.5600013733,51.6899986267,9890600,0.0,0.0,XLB,NA,NA,USD
2026-04-14T04:00:00.000Z,52.0099983215,0.0,52.2599983215,51.6500015259,52.2599983215,8273900,0.0,0.0,XLB,NA,NA,USD
2026-04-15T04:00:00.000Z,51.3800010681,0.0,51.9000015259,51.2400016785,51.9000015259,20300500,0.0,0.0,XLB,NA,NA,USD
2026-04-16T04:00:00.000Z,51.75,0.0,51.9700012207,51.4900016785,51.5200004578,12382700,0.0,0.0,XLB,NA,NA,USD
2026-04-17T04:00:00.000Z,51.8800010681,0.0,52.3699989319,51.4700012207,51.5999984741,11796000,0.0,0.0,XLB,NA,NA,USD
2026-04-20T04:00:00.000Z,52.2299995422,0.0,52.4000015259,51.6699981689,51.8400001526,8558000,0.0,0.0,XLB,NA,NA,USD
2026-04-21T04:00:00.000Z,51.7700004578,0.0,52.5699996948,51.6399993896,52.25,9557700,0.0,0.0,XLB,NA,NA,USD
2026-04-22T04:00:00.000Z,51.8300018311,0.0,52.4199981689,51.7000007629,52.2400016785,8933000,0.0,0.0,XLB,NA,NA,USD
2026-04-23T04:00:00.000Z,51.8100013733,0.0,51.9000015259,51.2799987793,51.7099990845,13728200,0.0,0.0,XLB,NA,NA,USD
2026-04-24T04:00:00.000Z,51.9199981689,0.0,52.0,51.3300018311,51.75,7420300,0.0,0.0,XLB,NA,NA,USD
2026-04-27T04:00:00.000Z,51.7799987793,0.0,52.1800003052,51.6100006104,52.0,8025900,0.0,0.0,XLB,NA,NA,USD
2026-04-28T04:00:00.000Z,51.4000015259,0.0,51.9799995422,51.0099983215,51.8800010681,9073000,0.0,0.0,XLB,NA,NA,USD
2026-04-29T04:00:00.000Z,50.9599990845,0.0,51.5099983215,50.8899993896,51.4900016785,7053300,0.0,0.0,XLB,NA,NA,USD
2026-04-30T04:00:00.000Z,51.4700012207,0.0,51.7099990845,50.7999992371,50.9199981689,15282700,0.0,0.0,XLB,NA,NA,USD
2026-05-01T04:00:00.000Z,51.3499984741,0.0,51.7700004578,51.3400001526,51.6399993896,9358200,0.0,0.0,XLB,NA,NA,USD
2026-05-04T04:00:00.000Z,50.6500015259,0.0,51.2599983215,50.5,51.1599998474,10041600,0.0,0.0,XLB,NA,NA,USD
2026-05-05T04:00:00.000Z,51.5299987793,0.0,51.7900009155,50.8899993896,51.0400009155,10775100,0.0,0.0,XLB,NA,NA,USD
2026-05-06T04:00:00.000Z,52.4099998474,0.0,52.6699981689,52.1399993896,52.3199996948,10500300,0.0,0.0,XLB,NA,NA,USD
2026-05-07T04:00:00.000Z,51.4000015259,0.0,52.7700004578,51.3800010681,52.5999984741,13026600,0.0,0.0,XLB,NA,NA,USD
2026-05-08T04:00:00.000Z,51.5900001526,0.0,51.9099998474,51.5,51.8100013733,7600000,0.0,0.0,XLB,NA,NA,USD
2026-05-11T04:00:00.000Z,52.2599983215,0.0,52.4099998474,51.8300018311,51.8600006104,8586900,0.0,0.0,XLB,NA,NA,USD
2026-05-12T04:00:00.000Z,52.1399993896,0.0,52.2900009155,51.4599990845,52.0,11594700,0.0,0.0,XLB,NA,NA,USD
2026-05-13T04:00:00.000Z,52.0600013733,0.0,52.5200004578,52.0200004578,52.1300010681,8455400,0.0,0.0,XLB,NA,NA,USD
2026-05-14T04:00:00.000Z,51.6699981689,0.0,52.25,51.5999984741,52.1199989319,10703400,0.0,0.0,XLB,NA,NA,USD
2026-05-15T04:00:00.000Z,50.2999992371,0.0,51.1899986267,50.25,51.0099983215,11192800,0.0,0.0,XLB,NA,NA,USD
2026-05-18T04:00:00.000Z,50.2200012207,0.0,50.7200012207,50.0699996948,50.3300018311,10543700,0.0,0.0,XLB,NA,NA,USD
2026-05-19T04:00:00.000Z,49.0400009155,0.0,49.8600006104,48.8899993896,49.7799987793,11881300,0.0,0.0,XLB,NA,NA,USD
2026-05-20T04:00:00.000Z,49.7200012207,0.0,49.7799987793,48.9000015259,48.9900016785,20467000,0.0,0.0,XLB,NA,NA,USD
2026-05-21T04:00:00.000Z,50.0200004578,0.0,50.25,49.1399993896,49.5400009155,10235900,0.0,0.0,XLB,NA,NA,USD
2026-05-22T04:00:00.000Z,50.2900009155,0.0,50.5,49.9900016785,50.3300018311,6954600,0.0,0.0,XLB,NA,NA,USD
2026-05-26T04:00:00.000Z,50.9900016785,0.0,51.1699981689,50.6500015259,50.6800003052,8241700,0.0,0.0,XLB,NA,NA,USD
2026-05-27T04:00:00.000Z,51.1800003052,0.0,51.3699989319,50.9799995422,51.0099983215,9010300,0.0,0.0,XLB,NA,NA,USD
2026-05-28T04:00:00.000Z,51.3600006104,0.0,51.4700012207,50.6100006104,51.0699996948,10566000,0.0,0.0,XLB,NA,NA,USD
2026-05-29T04:00:00.000Z,51.1500015259,0.0,51.5800018311,51.1100006104,51.2799987793,11728000,0.0,0.0,XLB,NA,NA,USD
2026-06-01T04:00:00.000Z,50.9199981689,0.0,51.0499992371,50.1300010681,50.6500015259,24538000,0.0,0.0,XLB,NA,NA,USD
2026-06-02T04:00:00.000Z,51.5200004578,0.0,51.6699981689,50.7200012207,50.8199996948,19926800,0.0,0.0,XLB,NA,NA,USD
2026-06-03T04:00:00.000Z,51.6300010681,0.0,52.0299987793,51.2400016785,51.3499984741,12438500,0.0,0.0,XLB,NA,NA,USD
2026-06-04T04:00:00.000Z,51.6199989319,0.0,52.2000007629,51.4399986267,51.8300018311,9689200,0.0,0.0,XLB,NA,NA,USD
2026-06-05T04:00:00.000Z,50.6300010681,0.0,51.6500015259,50.5,51.4099998474,12395200,0.0,0.0,XLB,NA,NA,USD
