Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,177.1399993896,0.0,177.25,173.9499969482,174.6600036621,12630300,0.0,0.0,XLK,NA,NA,USD
2026-05-21T04:00:00.000Z,178.6000061035,0.0,178.9799957275,175.8300018311,175.8300018311,10873200,0.0,0.0,XLK,NA,NA,USD
2026-05-22T04:00:00.000Z,180.3899993896,0.0,181.7299957275,179.5599975586,180.0299987793,10739900,0.0,0.0,XLK,NA,NA,USD
2026-05-26T04:00:00.000Z,185.1399993896,0.0,186.0,182.5899963379,183.1999969482,12500300,0.0,0.0,XLK,NA,NA,USD
2026-05-27T04:00:00.000Z,184.4299926758,0.0,186.2700042725,182.5399932861,186.1799926758,12297400,0.0,0.0,XLK,NA,NA,USD
2026-05-28T04:00:00.000Z,186.8500061035,0.0,187.5800018311,183.7899932861,184.8300018311,11167600,0.0,0.0,XLK,NA,NA,USD
2026-05-29T04:00:00.000Z,191.0200042725,0.0,191.6300048828,189.1999969482,189.3300018311,15031700,0.0,0.0,XLK,NA,NA,USD
2026-06-01T04:00:00.000Z,195.7599945068,0.0,196.5,191.1499938965,192.3200073242,18968800,0.0,0.0,XLK,NA,NA,USD
2026-06-02T04:00:00.000Z,198.2100067139,0.0,198.3800048828,195.75,196.4499969482,10175200,0.0,0.0,XLK,NA,NA,USD
2026-06-03T04:00:00.000Z,196.2299957275,0.0,198.7299957275,194.5299987793,198.3699951172,11582100,0.0,0.0,XLK,NA,NA,USD
2026-06-04T04:00:00.000Z,193.1699981689,0.0,194.7400054932,189.6900024414,191.5200042725,13142600,0.0,0.0,XLK,NA,NA,USD
2026-06-05T04:00:00.000Z,180.3000030518,0.0,189.2200012207,179.8000030518,188.8899993896,26795100,0.0,0.0,XLK,NA,NA,USD
